ID,Title,Venue,Year,URL,DOI,OpenReview,Arxiv,Code,Video,Slide,Poster
202489,IoT Malicious Traffic Detection Based on Federated Learning,Digital Forensics and Cyber Crime,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-56580-9_15,https://doi.org/10.1007/978-3-031-56580-9_15,,,,,,
202490,Decoupled Knowledge Distillation in Data-Free Federated Learning,Data Science and Information Security,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-1280-9_13,https://doi.org/10.1007/978-981-97-1280-9_13,,,,,,
202491,FedTag: Towards Automated Attack Investigation Using Federated Learning,Artificial Intelligence and Machine Learning,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-1277-9_9,https://doi.org/10.1007/978-981-97-1277-9_9,,,,,,
202492,Leveraging Federated Learning for Enhanced Data Management Pharmaceutical Industry,The 17th International Conference Interdisciplinarity in Engineering,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54674-7_30,https://doi.org/10.1007/978-3-031-54674-7_30,,,,,,
202493,Federated Transfer Learning for Vision-Based Fall Detection,"Proceedings of the 2nd International Conference on Big Data, IoT and Machine Learning",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-8937-9_64,https://doi.org/10.1007/978-981-99-8937-9_64,,,,,,
202494,Energy-Efficient Wireless Power Transfer for Sustainable Federated Learning,Wireless Personal Communications,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11277-024-10929-3,https://doi.org/10.1007/s11277-024-10929-3,,,,,,
202495,A Federated Learning Anomaly Detection Approach for IoT Environments,Proceedings of the Second International Conference on Advances in Computing Research (ACR’24),2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-56950-0_18,https://doi.org/10.1007/978-3-031-56950-0_18,,,,,,
202496,Public Blockchain-Based Data Integrity Protection for Federated Learning in UAV Networks Using MAVLink Protocol,Artificial Intelligence for Sustainable Energy,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-9833-3_23,https://doi.org/10.1007/978-981-99-9833-3_23,,,,,,
202497,A Secure Sharing Method for University Personnel Archive Data Based on Federated Learning,Advanced Hybrid Information Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-50543-0_13,https://doi.org/10.1007/978-3-031-50543-0_13,,,,,,
202498,How to Forget Clients in Federated Online Learning to Rank?,Advances in Information Retrieval,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-56063-7_7,https://doi.org/10.1007/978-3-031-56063-7_7,,,,,,
202499,Privacy Focused Classification of Prostate Cancer Using Federated Learning,Proceedings of International Conference on Information Technology and Applications,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-8324-7_24,https://doi.org/10.1007/978-981-99-8324-7_24,,,,,,
202500,Counterfactual Explanations and Federated Learning for Enhanced Data Analytics Optimisation,Applied Multi-objective Optimization,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0353-1_2,https://doi.org/10.1007/978-981-97-0353-1_2,,,,,,
202501,Client Selection Method for Federated Learning in Multi-robot Collaborative Systems,Mobile Networks and Management,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-55471-1_3,https://doi.org/10.1007/978-3-031-55471-1_3,,,,,,
202502,A Novel Hierarchical Federated Edge Learning Framework in Satellite-Terrestrial Assisted Networks,Smart Grid and Internet of Things,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-55976-1_8,https://doi.org/10.1007/978-3-031-55976-1_8,,,,,,
202503,Poison Egg: Scrambling Federated Learning with Delayed Backdoor Attack,Ubiquitous Security,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-1274-8_13,https://doi.org/10.1007/978-981-97-1274-8_13,,,,,,
202504,FedQL: Q-Learning Guided Aggregation for Federated Learning,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0834-5_16,https://doi.org/10.1007/978-981-97-0834-5_16,,,,,,
202505,Privacy-Preserving and Reliable Distributed Federated Learning,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0834-5_9,https://doi.org/10.1007/978-981-97-0834-5_9,,,,,,
202506,FedSC: Compatible Gradient Compression for Communication-Efficient Federated Learning,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0834-5_21,https://doi.org/10.1007/978-981-97-0834-5_21,,,,,,
202507,Mitigating Gradient Inversion Attacks in Federated Learning with Frequency Transformation,Computer Security. ESORICS 2023 International Workshops,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54129-2_44,https://doi.org/10.1007/978-3-031-54129-2_44,,,,,,
202508,Sustainable Healthcare 5.0: Integration of IoT and Blockchain Technology with Federated Learning Model for Securing Healthcare Data,Artificial Intelligence of Things for Achieving Sustainable Development Goals,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-53433-1_9,https://doi.org/10.1007/978-3-031-53433-1_9,,,,,,
202509,A Novel Secure Approach for Enhancing Accuracy of Pest Detection with Private Federated Learning Using DPSGD,Intelligent Sustainable Systems,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-8111-3_27,https://doi.org/10.1007/978-981-99-8111-3_27,,,,,,
202510,TMN: An Efficient Robust Aggregator for Federated Learning,Proceedings of 2023 International Conference on Medical Imaging and Computer-Aided Diagnosis (MICAD 2023),2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-1335-6_26,https://doi.org/10.1007/978-981-97-1335-6_26,,,,,,
202511,Developing and Deploying Federated Learning Models in Data Spaces: Smart Truck Parking Reference Use Case,"Enterprise Design, Operations, and Computing. EDOC 2023 Workshops",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54712-6_3,https://doi.org/10.1007/978-3-031-54712-6_3,,,,,,
202512,"Vertical Federated Learning: Principles, Applications, and Future Frontiers",Distributed Machine Learning and Computing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-57567-9_5,https://doi.org/10.1007/978-3-031-57567-9_5,,,,,,
202513,AOPT-FL: A Communication-Efficient Federated Learning Method with Clusterd and Sparsification,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0862-8_20,https://doi.org/10.1007/978-981-97-0862-8_20,,,,,,
202514,Clustered Federated Learning Framework with Acceleration Based on Data Similarity,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0862-8_6,https://doi.org/10.1007/978-981-97-0862-8_6,,,,,,
202515,Differentially Private Federated Multi-Task Learning Solution for HDT,Human Digital Twin,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-57534-1_5,https://doi.org/10.1007/978-3-031-57534-1_5,,,,,,
202516,AddShare: A Privacy-Preserving Approach for Federated Learning,Computer Security. ESORICS 2023 International Workshops,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54204-6_18,https://doi.org/10.1007/978-3-031-54204-6_18,,,,,,
202517,Development of Pneumonia Patient Classification Model Using Fair Federated Learning,Intelligent Human Computer Interaction,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-53827-8_15,https://doi.org/10.1007/978-3-031-53827-8_15,,,,,,
202518,FRAIM: A Feature Importance-Aware Incentive Mechanism for Vertical Federated Learning,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0808-6_8,https://doi.org/10.1007/978-981-97-0808-6_8,,,,,,
202519,Explaining Federated Learning Through Concepts in Image Classification,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0808-6_19,https://doi.org/10.1007/978-981-97-0808-6_19,,,,,,
202520,K Asynchronous Federated Learning with Cosine Similarity Based Aggregation on Non-IID Data,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0811-6_26,https://doi.org/10.1007/978-981-97-0811-6_26,,,,,,
202521,Solving Client Dropout in Federated Learning via Client Similarity Discovery and Gradient Supplementation Mechanism,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0808-6_26,https://doi.org/10.1007/978-981-97-0808-6_26,,,,,,
202522,An Uncertainty-Aware Auction Mechanism for Federated Learning,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0811-6_1,https://doi.org/10.1007/978-981-97-0811-6_1,,,,,,
202523,Neuron Pruning-Based Federated Learning for Communication-Efficient Distributed Training,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0859-8_4,https://doi.org/10.1007/978-981-97-0859-8_4,,,,,,
202524,Distributed Task Offloading Method Based on Federated Reinforcement Learning in Vehicular Networks with Incomplete Information,Algorithms and Architectures for Parallel Processing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0859-8_6,https://doi.org/10.1007/978-981-97-0859-8_6,,,,,,
202525,A Survey of Advances in Multimodal Federated Learning with Applications,Multimodal and Tensor Data Analytics for Industrial Systems Improvement,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-53092-0_15,https://doi.org/10.1007/978-3-031-53092-0_15,,,,,,
202526,A General Federated Learning Scheme with Blockchain on Non-IID Data,Information Security and Cryptology,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0942-7_7,https://doi.org/10.1007/978-981-97-0942-7_7,,,,,,
202527,Multi-objective Optimization of Federated Learning Systems in the Computing Continuum,"Frontiers of Artificial Intelligence, Ethics, and Multidisciplinary Applications",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-9836-4_12,https://doi.org/10.1007/978-981-99-9836-4_12,,,,,,
202528,Clustered Federated Learning with Inference Hash Codes Based Local Sensitive Hashing,Information Security and Cryptology,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-97-0945-8_5,https://doi.org/10.1007/978-981-97-0945-8_5,,,,,,
202529,Enhancing Federated Learning Performance for IoT Anomaly Detection Under Label-Skewed Data,Data Science and Applications,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-7814-4_15,https://doi.org/10.1007/978-981-99-7814-4_15,,,,,,
202530,The Cost of Privacy: A Comprehensive Analysis of the Security Issues in Federated Learning,Network Security Empowered by Artificial Intelligence,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-53510-9_14,https://doi.org/10.1007/978-3-031-53510-9_14,,,,,,
202531,Efficiently Detecting Anomalies in IoT: A Novel Multi-Task Federated Learning Method,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_6,https://doi.org/10.1007/978-3-031-54531-3_6,,,,,,
202532,FedECCR: Federated Learning Method with Encoding Comparison and Classification Rectification,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_4,https://doi.org/10.1007/978-3-031-54531-3_4,,,,,,
202533,A Multi-behavior Recommendation Algorithm Based on Personalized Federated Learning,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_8,https://doi.org/10.1007/978-3-031-54531-3_8,,,,,,
202534,On the Performance of Federated Learning Network,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_3,https://doi.org/10.1007/978-3-031-54531-3_3,,,,,,
202535,FederatedMesh: Collaborative Federated Learning for Medical Data Sharing in Mesh Networks,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_9,https://doi.org/10.1007/978-3-031-54531-3_9,,,,,,
202536,CSA_FedVeh: Cluster-Based Semi-asynchronous Federated Learning Framework for Internet of Vehicles,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_5,https://doi.org/10.1007/978-3-031-54531-3_5,,,,,,
202537,A Novel Deep Federated Learning-Based and Profit-Driven Service Caching Method,"Collaborative Computing: Networking, Applications and Worksharing",2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-54531-3_7,https://doi.org/10.1007/978-3-031-54531-3_7,,,,,,
202538,Federated Learning for Market Surveillance,Decision Making and Security Risk Management for IoT Environments,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-47590-0_10,https://doi.org/10.1007/978-3-031-47590-0_10,,,,,,
202539,A Secure and Privacy-Preserving Paradism Based on Blockchain and Federated Learning for CIoMT in Smart Healthcare Systems,Innovations in Smart Cities Applications Volume 7,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-53824-7_41,https://doi.org/10.1007/978-3-031-53824-7_41,,,,,,
202540,Federated Multimodal and Multiresolution Graph Integration for Connectional Brain Template Learning,Deep Generative Models,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-53767-7_2,https://doi.org/10.1007/978-3-031-53767-7_2,,,,,,
202541,Applications of Federated Learning in Healthcare—A New Paradigm for Digital Health,Human-Centric Smart Computing,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-7711-6_47,https://doi.org/10.1007/978-981-99-7711-6_47,,,,,,
202542,Detecting IoT Malware Using Federated Learning,Data Science and Applications,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-7862-5_6,https://doi.org/10.1007/978-981-99-7862-5_6,,,,,,
202543,Advancing Collaborative AI Learning Through the Convergence of Blockchain Technology and Federated Learning,Innovations in Electrical and Electronic Engineering,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-8661-3_33,https://doi.org/10.1007/978-981-99-8661-3_33,,,,,,
202544,"Towards Heterogeneous Federated Learning: Analysis, Solutions, and Future Directions",Artificial Intelligence Security and Privacy,2024,http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-99-9785-5_13,https://doi.org/10.1007/978-981-99-9785-5_13,,,,,,
